building_id,xml_filename,should_run_simulation,OccupancyClassification,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
5867,5867.xml,1,Retail,12222,2002,CBES T24 2001,,,,,
5871,5871.xml,1,Office,9012,2008,CBES T24 2008,,,,,
5883,5883.xml,1,Office,44800,2003,CBES T24 2001,90,279,88.27751196,1.722488038,2015
5885,5885.xml,1,Retail,7424,1991,CBES T24 1978,,,,,
5901,5901.xml,1,Retail,7210,2012,CBES T24 2008,,,,,
5915,5915.xml,1,Retail,18555,2003,CBES T24 2001,34,107,34.11483254,-0.114832536,2015
5946,5946.xml,1,Office,7886,1958,CBES Pre-1978,,,,,
5955,5955.xml,1,Retail,5500,1906,CBES Pre-1978,,,,,
5983,5983.xml,1,Retail,17097,2004,CBES T24 2001,27,78,23.75598086,3.244019139,2015
6006,6006.xml,1,Retail,21669,1907,CBES Pre-1978,35,88,24.5215311,10.4784689,2015
6013,6013.xml,1,Retail,12000,2006,CBES T24 2005,,,,,
6017,6017.xml,1,Retail,15253,2015,CBES T24 2008,,,,,
6022,6022.xml,1,Retail,11116,1923,CBES Pre-1978,,,,,
6025,6025.xml,1,Retail,7174,2006,CBES T24 2005,,,,,
6063,6063.xml,1,Retail,18500,2014,CBES T24 2008,,,,,
6070,6070.xml,1,Office,29743,2013,CBES T24 2008,268,517,112.7272727,155.2727273,2015
6071,6071.xml,1,Office,7574,2005,CBES T24 2005,,,,,
6083,6083.xml,1,Retail,5942,2009,CBES T24 2008,,,,,
6115,6115.xml,1,Retail,21600,2008,CBES T24 2008,42,133,42.53588517,-0.535885167,2015
6120,6120.xml,1,Retail,5666,1997,CBES T24 1992,,,,,
6147,6147.xml,1,Office,63859,2016,CBES T24 2008,61,,,,2011
6154,6154.xml,1,Retail,5544,1916,CBES Pre-1978,,,,,
6173,6173.xml,1,Office,21651,2005,CBES T24 2005,,,,,
6174,6174.xml,1,Retail,3900,1955,CBES Pre-1978,,,,,
6181,6181.xml,1,Office,6000,1999,CBES T24 1992,,,,,
6194,6194.xml,1,Office,28465,2007,CBES T24 2005,113,229,52.79904306,60.20095694,2015
6197,6197.xml,1,Retail,6954,1995,CBES T24 1992,,,,,
6201,6201.xml,1,Office,12775,1994,CBES T24 1992,,,,,
6233,6233.xml,1,Retail,11250,1999,CBES T24 1992,,,,,
6251,6251.xml,1,Retail,22440,2001,CBES T24 2001,,,,,
6267,6267.xml,1,Retail,4400,1918,CBES Pre-1978,,,,,
6288,6288.xml,1,Office,1235,1953,CBES Pre-1978,,,,,
6306,6306.xml,1,Retail,5750,2010,CBES T24 2008,,,,,
6309,6309.xml,1,Office,10660,2010,CBES T24 2008,,,,,
6340,6340.xml,1,Office,23467,2014,CBES T24 2008,120,230,49.76076555,70.23923445,2015
6376,6376.xml,1,Office,8605,2015,CBES T24 2008,,,,,
6380,6380.xml,1,Retail,11540,2014,CBES T24 2008,,,,,
6393,6393.xml,1,Retail,7995,2014,CBES T24 2008,,,,,
6395,6395.xml,1,Retail,7690,1995,CBES T24 1992,,,,,
6396,6396.xml,1,Office,30664,2016,CBES T24 2008,,,,,
6411,6411.xml,1,Office,20795,2012,CBES T24 2008,38,93,25.40669856,12.59330144,2015
6415,6415.xml,1,Retail,16987,2015,CBES T24 2008,,,,,
6416,6416.xml,1,Office,10880,2003,CBES T24 2001,,,,,
6430,6430.xml,1,Office,56933,2013,CBES T24 2008,41,123,38.25358852,2.746411483,2015
6434,6434.xml,1,Retail,7072,1997,CBES T24 1992,,,,,
6474,6474.xml,1,Retail,15960,2010,CBES T24 2008,,,,,
6499,6499.xml,1,Retail,5000,1912,CBES Pre-1978,,,,,
6533,6533.xml,1,Retail,3825,2002,CBES T24 2001,,,,,
