building_id,xml_filename,should_run_simulation,OccupancyClassification,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
14736,14736.xml,1,Office,5760,2009,CEC T24 2008,,,,,
14758,14758.xml,1,Retail,2830,1936,CEC Pre-1978,,,,,
14761,14761.xml,1,Retail,3750,2005,CEC T24 2005,,,,,
14789,14789.xml,1,Retail,10755,2004,CEC T24 2001,,,,,
14814,14814.xml,1,Retail,2614,2012,CEC T24 2008,,,,,
14817,14817.xml,1,Retail,8014,2014,CEC T24 2008,,,,,
14848,14848.xml,1,Retail,3025,1998,CEC T24 1992,,,,,
14855,14855.xml,1,Retail,2940,2014,CEC T24 2008,,,,,
14868,14868.xml,1,Retail,6400,1995,CEC T24 1992,,,,,
14870,14870.xml,1,Office,6000,2010,CEC T24 2008,,,,,
14913,14913.xml,1,Retail,2812,1972,CEC Pre-1978,,,,,
14922,14922.xml,1,Office,2660,2006,CEC T24 2005,,,,,
14931,14931.xml,1,Office,5600,1924,CEC Pre-1978,,,,,
14935,14935.xml,1,Office,11455,2013,CEC T24 2008,19,62,20.11961722,-1.119617225,2015
14948,14948.xml,1,Retail,3420,2013,CEC T24 2008,,,,,
14977,14977.xml,1,Retail,14300,2003,CEC T24 2001,,,,,
15010,15010.xml,1,Retail,2214,2007,CEC T24 2005,,,,,
15071,15071.xml,1,Retail,5360,1927,CEC Pre-1978,,,,,
15078,15078.xml,1,Office,5448,2008,CEC T24 2008,,,,,
15112,15112.xml,1,Retail,2800,2016,CEC T24 2008,,,,,
15132,15132.xml,1,Office,9600,2012,CEC T24 2008,,,,,
15144,15144.xml,1,Retail,4890,2002,CEC T24 2001,,,,,
15152,15152.xml,1,Retail,1884,1999,CEC T24 1992,,,,,
15161,15161.xml,1,Office,3288,2007,CEC T24 2005,,,,,
15197,15197.xml,1,Retail,2550,2007,CEC T24 2005,,,,,
15250,15250.xml,1,Retail,2350,1998,CEC T24 1992,,,,,
15271,15271.xml,1,Office,5980,2013,CEC T24 2008,,,,,
15280,15280.xml,1,Retail,6240,1999,CEC T24 1992,,,,,
15296,15296.xml,1,Retail,5812,2003,CEC T24 2001,,,,,
15316,15316.xml,1,Office,6931,1999,CEC T24 1992,,,,,
15317,15317.xml,1,Office,9940,2012,CEC T24 2008,,,,,
15489,15489.xml,1,Office,18337,2011,CEC T24 2008,,,,,
15519,15519.xml,1,Retail,1250,2014,CEC T24 2008,,,,,
15521,15521.xml,1,Retail,8692,1907,CEC Pre-1978,,,,,
15559,15559.xml,1,Office,8424,2010,CEC T24 2008,,,,,
15569,15569.xml,1,Retail,2650,1970,CEC Pre-1978,,,,,
15571,15571.xml,1,Retail,950,2014,CEC T24 2008,,,,,
15576,15576.xml,1,Retail,2500,1940,CEC Pre-1978,,,,,
15607,15607.xml,1,Retail,2592,1931,CEC Pre-1978,,,,,
15613,15613.xml,1,Office,5630,2011,CEC T24 2008,,,,,
15622,15622.xml,1,Office,2729,1978,CEC T24 1978,,,,,
15647,15647.xml,1,Office,5390,2013,CEC T24 2008,,,,,
15671,15671.xml,1,Retail,4700,2010,CEC T24 2008,,,,,
15686,15686.xml,1,Retail,2900,1929,CEC Pre-1978,,,,,
15693,15693.xml,1,Office,6636,2008,CEC T24 2008,,,,,
15700,15700.xml,1,Retail,4150,1997,CEC T24 1992,,,,,
15715,15715.xml,1,Office,4253,2014,CEC T24 2008,,,,,
15730,15730.xml,1,Retail,4826,1996,CEC T24 1992,,,,,
15790,15790.xml,1,Retail,1110,2011,CEC T24 2008,,,,,
15801,15801.xml,1,Office,5936,2007,CEC T24 2005,,,,,
15805,15805.xml,1,Retail,7896,1910,CEC Pre-1978,,,,,
15832,15832.xml,1,Retail,4126,1906,CEC Pre-1978,,,,,
15839,15839.xml,1,Office,2240,2002,CEC T24 2001,,,,,
15861,15861.xml,1,Retail,2450,2016,CEC T24 2008,,,,,
15863,15863.xml,1,Office,5452,1911,CEC Pre-1978,,,,,
15869,15869.xml,1,Retail,2525,2010,CEC T24 2008,,,,,
15878,15878.xml,1,Retail,5157,1999,CEC T24 1992,,,,,
15914,15914.xml,1,Retail,2970,2003,CEC T24 2001,,,,,
15915,15915.xml,1,Retail,3640,1936,CEC Pre-1978,,,,,
15951,15951.xml,1,Office,3270,1969,CEC Pre-1978,,,,,
15965,15965.xml,1,Office,3000,2013,CEC T24 2008,,,,,
15988,15988.xml,1,Retail,2212,2015,CEC T24 2008,,,,,
15993,15993.xml,1,Retail,2800,1904,CEC Pre-1978,,,,,
16006,16006.xml,1,Retail,9282,2010,CEC T24 2008,,,,,
16017,16017.xml,1,Retail,2780,1907,CEC Pre-1978,,,,,
16077,16077.xml,1,Office,3512,2003,CEC T24 2001,,,,,
16121,16121.xml,1,Retail,2667,2015,CEC T24 2008,,,,,
16185,16185.xml,1,Retail,3220,2001,CEC T24 2001,,,,,
16186,16186.xml,1,Retail,3134,2002,CEC T24 2001,,,,,
16226,16226.xml,1,Retail,3272,1911,CEC Pre-1978,,,,,
16244,16244.xml,1,Retail,2250,1929,CEC Pre-1978,,,,,
16300,16300.xml,1,Retail,2500,2015,CEC T24 2008,,,,,
16352,16352.xml,1,Office,1689,1999,CEC T24 1992,,,,,
16409,16409.xml,1,Retail,8745,2014,CEC T24 2008,,,,,
16415,16415.xml,1,Retail,3411,2006,CEC T24 2005,,,,,
16418,16418.xml,1,Office,3930,1949,CEC Pre-1978,,,,,
16451,16451.xml,1,Retail,3075,1908,CEC Pre-1978,,,,,
16476,16476.xml,1,Retail,5250,1937,CEC Pre-1978,,,,,
16488,16488.xml,1,Office,3520,1977,CEC Pre-1978,,,,,
16499,16499.xml,1,Retail,2530,1999,CEC T24 1992,,,,,
16507,16507.xml,1,Retail,4968,2010,CEC T24 2008,,,,,
16529,16529.xml,1,Retail,2575,2010,CEC T24 2008,,,,,
16555,16555.xml,1,Retail,3546,2014,CEC T24 2008,,,,,
16571,16571.xml,1,Retail,5625,2009,CEC T24 2008,,,,,
16576,16576.xml,1,Retail,2400,2007,CEC T24 2005,,,,,
16588,16588.xml,1,Office,2880,1997,CEC T24 1992,,,,,
16644,16644.xml,1,Retail,11734,1907,CEC Pre-1978,31,89,27.00956938,3.990430622,2014
16681,16681.xml,1,Retail,5066,1911,CEC Pre-1978,,,,,
16709,16709.xml,1,Office,5270,2007,CEC T24 2005,,,,,
16725,16725.xml,1,Retail,3025,1900,CEC Pre-1978,,,,,
16736,16736.xml,1,Office,5436,2014,CEC T24 2008,,,,,
16781,16781.xml,1,Retail,4500,2013,CEC T24 2008,,,,,
16786,16786.xml,1,Retail,1296,1968,CEC Pre-1978,,,,,
16789,16789.xml,1,Office,4000,2008,CEC T24 2008,,,,,
16801,16801.xml,1,Retail,8913,1918,CEC Pre-1978,,,,,
16814,16814.xml,1,Retail,3675,1995,CEC T24 1992,,,,,
16897,16897.xml,1,Retail,2620,2009,CEC T24 2008,,,,,
16967,16967.xml,1,Office,3295,1984,CEC T24 1978,,,,,
16978,16978.xml,1,Retail,4255,2012,CEC T24 2008,,,,,
17001,17001.xml,1,Retail,2450,2002,CEC T24 2001,,,,,
17006,17006.xml,1,Office,1510,2009,CEC T24 2008,43,137,43.94736842,-0.947368421,2015
17011,17011.xml,1,Retail,1450,2010,CEC T24 2008,,,,,
17026,17026.xml,1,Office,5280,2016,CEC T24 2008,,,,,
17029,17029.xml,1,Office,24000,2004,CEC T24 2001,,,,,
17063,17063.xml,1,Retail,2976,2003,CEC T24 2001,,,,,
17076,17076.xml,1,Retail,1625,1900,CEC Pre-1978,,,,,
17094,17094.xml,1,Office,16200,2015,CEC T24 2008,27,86,27.58373206,-0.583732057,2015
17122,17122.xml,1,Retail,5068,1907,CEC Pre-1978,,,,,
17126,17126.xml,1,Retail,7065,1937,CEC Pre-1978,,,,,
17129,17129.xml,1,Retail,4718,2006,CEC T24 2005,,,,,
17159,17159.xml,1,Retail,2450,1938,CEC Pre-1978,,,,,
17203,17203.xml,1,Retail,2125,1999,CEC T24 1992,,,,,
17236,17236.xml,1,Retail,2863,1925,CEC Pre-1978,,,,,
17255,17255.xml,1,Retail,2375,2013,CEC T24 2008,,,,,
17269,17269.xml,1,Retail,3040,1907,CEC Pre-1978,,,,,
17272,17272.xml,1,Retail,5580,2014,CEC T24 2008,,,,,
17303,17303.xml,1,Retail,3262,2002,CEC T24 2001,,,,,
17313,17313.xml,1,Retail,4435,1900,CEC Pre-1978,,,,,
